cdgo_jzgdo,dscrpcn_jzgdo,cnsctvo_cdgo_dpto,dscrpcn_jzgdo_hmlgdo,cnsctvo_cdgo_cdd,
50012333008,DESPACHO 008 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO OCTAVO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333010,DESPACHO 010 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO DECIMO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333011,DESPACHO 011 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO ONCE DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333012,DESPACHO 012 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO DOCE DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333013,DESPACHO 013 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO TRECE DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333014,DESPACHO 014 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO CATORCE DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,

50012333015,DESPACHO 015 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO QUINCE DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333016,DESPACHO 016 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO DIECISEIS DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333017,DESPACHO 017 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO DIECISIETE DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333018,DESPACHO 018 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO DIECIOCHO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333019,DESPACHO 019 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO DIECINUEVE DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333020,DESPACHO 020 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO VEINTE DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333021,DESPACHO 021 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO VEINTIUNO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333022,DESPACHO 022 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO VEINTIDOS DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,




50012333023,DESPACHO 023 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO VEINTITRES DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333024,DESPACHO 024 DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,DESPACHO VEINTICUATRO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,6673,
50012333401,DESPACHO 401 TRANSITORIO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,NULL,6673,
50012333402,DESPACHO 402 TRANSITORIO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,NULL,6673,
50012333403,DESPACHO 403 TRANSITORIO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,NULL,6673,
50012333404,DESPACHO 404 TRANSITORIO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,NULL,6673,
50012333405,DESPACHO 405 TRANSITORIO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,NULL,6673,
50012333406,DESPACHO 406 TRANSITORIO DEL TRIBUNAL ADMINISTRATIVO DE ANTIOQUIA,32,NULL,6673,
50012502001,DESPACHO 001 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA,32,DESPACHO PRIMERO DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA,6673,
50012502002,DESPACHO 002 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA ,32,DESPACHO SEGUNDO DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA ,6673,
50012502003,DESPACHO 003 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA ,32,DESPACHO TERCERO DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA ,6673,
50012502004,DESPACHO 004 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA,32,DESPACHO CUARTO DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA,6673,
50012502005,DESPACHO 005 DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA,32,DESPACHO QUINTO DE LA COMISION SECCIONAL DE DISCIPLINA JUDICIAL DE ANTIOQUIA,6673,
50013103001,JUZGADO 001 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO PRIMERO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103002,JUZGADO 002 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103003,JUZGADO 003 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO TERCERO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103004,JUZGADO 004 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO CUARTO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103005,JUZGADO 005 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO QUINTO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103006,JUZGADO 006 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO SEXTO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103007,JUZGADO 007 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO SEPTIMO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103008,JUZGADO 008 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO OCTAVO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103009,JUZGADO 009 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO NOVENO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103010,JUZGADO 010 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO DECIMO CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103011,JUZGADO 011 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO ONCE CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103012,JUZGADO 012 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO DOCE CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103013,JUZGADO 013 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO TRECE CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103014,JUZGADO 014 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO CATORCE CIVIL DEL CIRCUITO DE MEDELLIN ,6673,
50013103015,JUZGADO 015 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO QUINCE CIVIL DEL CIRCUITO DE MEDELLIN,6673,
50013103016,JUZGADO 016 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO DIECESIS CIVIL DEL CIRCUITO DE MEDELLIN,6673,
50013103017,JUZGADO 017 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO DIECISIETE CIVIL DEL CIRCUITO DE MEDELLIN,6673,
50013103018,JUZGADO 018 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO DIECIOCHO CIVIL DEL CIRCUITO DE MEDELLIN,6673,


50013103019,JUZGADO 019 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO DIECINUEVE CIVIL DEL CIRCUITO DE MEDELLIN,6673,
50013103020,JUZGADO 020 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO VEINTE CIVIL DEL CIRCUITO DE MEDELLIN,6673,
50013103021,JUZGADO 021 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO VEINTIUNO CIVIL DEL CIRCUITO DE MEDELLIN,6673,
50013103022,JUZGADO 022 CIVIL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO VEINTIDOS CIVIL DEL CIRCUITO DE MEDELLIN,6673,
50013104009,JUZGADO 009 PENAL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO NOVENO PENAL DEL CIRCUITO DE MEDELLIN ,6673,
50013105001,JUZGADO 001 LABORAL DE MEDELLIN ,32,JUZGADO PRIMERO LABORAL DE MEDELLIN ,6673,
50013105002,JUZGADO 002 LABORAL DE MEDELLIN ,32,JUZGADO SEGUNDO LABORAL DE MEDELLIN ,6673,
50013105003,JUZGADO 003 LABORAL DE MEDELLIN ,32,JUZGADO TERCERO LABORAL DE MEDELLIN ,6673,
50013105004,JUZGADO 004 LABORAL DE MEDELLIN ,32,JUZGADO CUARTO LABORAL DE MEDELLIN ,6673,
50013105005,JUZGADO 005 LABORAL DE MEDELLIN ,32,JUZGADO QUINTO LABORAL DE MEDELLIN ,6673,
50013105006,JUZGADO 006 LABORAL DE MEDELLIN ,32,JUZGADO SEXTO LABORAL DE MEDELLIN ,6673,
50013105007,JUZGADO 007 LABORAL DE MEDELLIN ,32,JUZGADO SEPTIMO LABORAL DE MEDELLIN ,6673,
50013105008,JUZGADO 008 LABORAL DE MEDELLIN ,32,JUZGADO OCTAVO LABORAL DE MEDELLIN ,6673,
50013105009,JUZGADO 009 LABORAL DE MEDELLIN ,32,JUZGADO NOVENO LABORAL DE MEDELLIN ,6673,
50013105010,JUZGADO 010 LABORAL DE MEDELLIN ,32,JUZGADO DECIMO LABORAL DE MEDELLIN ,6673,
50013105011,JUZGADO 011 LABORAL DE MEDELLIN ,32,JUZGADO ONCE LABORAL DE MEDELLIN ,6673,
50013105012,JUZGADO 012 LABORAL DE MEDELLIN ,32,JUZGADO DOCE LABORAL DE MEDELLIN ,6673,
50013105013,JUZGADO 013 LABORAL DE MEDELLIN ,32,JUZGADO TRECE LABORAL DE MEDELLIN ,6673,
50013105014,JUZGADO 014 LABORAL DE MEDELLIN ,32,JUZGADO CATORCE LABORAL DE MEDELLIN ,6673,
50013105015,JUZGADO 015 LABORAL DE MEDELLIN ,32,JUZGADO QUINCE LABORAL DE MEDELLIN,6673,
50013105016,JUZGADO 016 LABORAL DE MEDELLIN ,32,JUZGADO DIECISEIS LABORAL DE MEDELLIN,6673,
50013105017,JUZGADO 017 LABORAL DE MEDELLIN ,32,JUZGADO DIECISIETE LABORAL DE MEDELLIN,6673,
50013105018,JUZGADO 018 LABORAL DE MEDELLIN ,32,JUZGADO DIECIOCHO LABORAL DE MEDELLIN,6673,
50013105019,JUZGADO 019 LABORAL DE MEDELLIN ,32,JUZGADO DIECINUEVE LABORAL DE MEDELLIN,6673,
50013105020,JUZGADO 020 LABORAL DE MEDELLIN ,32,JUZGADO VEINTE LABORAL DE MEDELLIN,6673,
50013105021,JUZGADO 021 LABORAL DE MEDELLIN ,32,JUZGADO VEINTIUNO LABORAL DE MEDELLIN,6673,
50013105022,JUZGADO 022 LABORAL DE MEDELLIN ,32,JUZGADO VEINTIDOS LABORAL DE MEDELLIN,6673,
50013105023,JUZGADO 023 LABORAL DE MEDELLIN ,32,JUZGADO VEINTITRES LABORAL DE MEDELLIN,6673,
50013105024,JUZGADO 024 LABORAL DE MEDELLIN ,32,JUZGADO VEINTICUATRO LABORAL DE MEDELLIN,6673,
50013105025,JUZGADO 025 LABORAL DE MEDELLIN ,32,JUZGADO VEINTICINCO LABORAL DE MEDELLIN,6673,
50013105026,JUZGADO 026 LABORAL DE MEDELLIN ,32,JUZGADO VEINTISEIS LABORAL DE MEDELLIN,6673,
50013105027,JUZGADO 027 LABORAL DE MEDELLIN ,32,JUZGADO VEINTISIETE LABORAL DE MEDELLIN,6673,
50013105028,JUZGADO 028 LABORAL DE MEDELLIN,32,JUZGADO VEINTIOCHO LABORAL DE MEDELLIN,6673,
50013105029,JUZGADO 029 LABORAL DE MEDELLIN,32,JUZGADO VEINTINUEVE LABORAL DE MEDELLIN,6673,
50013107001,JUZGADO 001 PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,32,JUZGADO PRIMERO PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,6673,
50013107002,JUZGADO 002 PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,32,JUZGADO SEGUNDO PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,6673,
50013107003,JUZGADO 003 PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,32,JUZGADO TERCERO PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,6673,
50013107004,JUZGADO 004 PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,32,JUZGADO CUARTO PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,6673,
50013107005,JUZGADO 005 PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,32,JUZGADO QUINTO PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN ,6673,
50013107006,JUZGADO 006 PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN,32,JUZGADO SEXTO PENAL DE CIRCUITO ESPECIALIZADO DE MEDELLIN,6673,
50013109001,JUZGADO 001 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO PRIMERO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109002,JUZGADO 002 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO SEGUNDO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109003,JUZGADO 003 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO TERCERO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109004,JUZGADO 004 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO CUARTO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109005,JUZGADO 005 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO QUINTO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109006,JUZGADO 006 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO SEXTO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109007,JUZGADO 007 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO SEPTIMO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109008,JUZGADO 008 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO OCTAVO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109010,JUZGADO 010 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO DECIMO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109011,JUZGADO 011 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO ONCE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109012,JUZGADO 012 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO DOCE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109013,JUZGADO 013 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO TRECE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109014,JUZGADO 014 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO CATORCE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013109015,JUZGADO 015 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO QUINCE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109016,JUZGADO 016 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO DIECISEIS PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109017,JUZGADO 017 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO DIECISIETE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109018,JUZGADO 018 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO DIECIOCHO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109019,JUZGADO 019 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO DIECINUEVE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109020,JUZGADO 020 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109021,JUZGADO 021 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTIUNO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109022,JUZGADO 022 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTIDOS PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109023,JUZGADO 023 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTITRES PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109024,JUZGADO 024 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTICUATRO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109025,JUZGADO 025 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTICINCO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109026,JUZGADO 026 PENAL DEL CIRCUITO DE MEDELLIN ,32,JUZGADO VEINTISEIS PENAL DEL CIRCUITO DE MEDELLIN,6673,
50013109027,JUZGADO 027 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTISIETE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109028,JUZGADO 028 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTIOCHO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109029,JUZGADO 029 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO VEINTINUEVE PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013109030,JUZGADO 030 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO TREINTA PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE MEDELLIN,6673,
50013110001,JUZGADO 001 DE FAMILIA DE MEDELLIN ,32,JUZGADO PRIMERO DE FAMILIA DE MEDELLIN ,6673,
50013110002,JUZGADO 002 DE FAMILIA DE MEDELLIN ,32,JUZGADO SEGUNDO DE FAMILIA DE MEDELLIN ,6673,
50013110003,JUZGADO 003 DE FAMILIA DE MEDELLIN ,32,JUZGADO TERCERO DE FAMILIA DE MEDELLIN ,6673,
50013110004,JUZGADO 004 DE FAMILIA DE MEDELLIN ,32,JUZGADO CUARTO DE FAMILIA DE MEDELLIN ,6673,
50013110005,JUZGADO 005 DE FAMILIA DE MEDELLIN ,32,JUZGADO QUINTO DE FAMILIA DE MEDELLIN ,6673,
50013110006,JUZGADO 006 DE FAMILIA DE MEDELLIN ,32,JUZGADO SEXTO DE FAMILIA DE MEDELLIN ,6673,
50013110007,JUZGADO 007 DE FAMILIA DE MEDELLIN ,32,JUZGADO SEPTIMO DE FAMILIA DE MEDELLIN ,6673,
50013110008,JUZGADO 008 DE FAMILIA DE MEDELLIN ,32,JUZGADO OCTAVO DE FAMILIA DE MEDELLIN ,6673,
50013110009,JUZGADO 009 DE FAMILIA DE MEDELLIN ,32,JUZGADO NOVENO DE FAMILIA DE MEDELLIN ,6673,
50013110010,JUZGADO 010 DE FAMILIA DE MEDELLIN ,32,JUZGADO DECIMO DE FAMILIA DE MEDELLIN ,6673,
50013110011,JUZGADO 011 DE FAMILIA DE MEDELLIN ,32,JUZGADO ONCE DE FAMILIA DE MEDELLIN ,6673,
50013110012,JUZGADO 012 DE FAMILIA DE MEDELLIN ,32,JUZGADO DOCE DE FAMILIA DE MEDELLIN ,6673,
50013110013,JUZGADO 013 DE FAMILIA DE MEDELLIN ,32,JUZGADO TRECE DE FAMILIA DE MEDELLIN ,6673,
50013110014,JUZGADO 014 DE FAMILIA DE MEDELLIN ,32,JUZGADO CATORCE DE FAMILIA DE MEDELLIN ,6673,
50013110015,JUZGADO 015 DE FAMILIA DE MEDELLIN ,32,JUZGADO QUINCE DE FAMILIA DE MEDELLIN,6673,
50013110016,JUZGADO 016 DE FAMILIA DE MEDELLIN,32,JUZGADO DIECISEIS DE FAMILIA DE MEDELLIN,6673,
50013118001,JUZGADO 001 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO PRIMERO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013118002,JUZGADO 002 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO SEGUNDO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013118003,JUZGADO 003 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO TERCERO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013118004,JUZGADO 004 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO CUARTO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013118005,JUZGADO 005 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO QUINTO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013118006,JUZGADO 006 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO SEXTO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013118007,JUZGADO 007 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,32,JUZGADO SEPTIMO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE MEDELLIN ,6673,
50013120001,JUZGADO 001 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE MEDELLIN,32,JUZGADO PRIMERO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE MEDELLIN,6673,
50013187001,JUZGADO 001 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO PRIMERO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187002,JUZGADO 002 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO SEGUNDO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187003,JUZGADO 003 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO TERCERO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187004,JUZGADO 004 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO CUARTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187005,JUZGADO 005 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO QUINTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187006,JUZGADO 006 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO SEXTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187007,JUZGADO 007 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO SEPTIMO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187008,JUZGADO 008 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO OCTAVO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187009,JUZGADO 009 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO NOVENO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
50013187010,JUZGADO 010 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,32,JUZGADO DECIMO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE MEDELLIN ,6673,
